date,S,E,A,I,Id,deaths,R,population
2020-08-26,7264346.839359733,19234.050941489797,6548.632333510285,6359.48168905687,548.3541875608751,47.229357639572335,949390.6797918845,8181047
2020-08-27,7232873.9436324695,11356.087203158306,3792.129556409896,3681.9387309321014,495.0610993857248,37.605244137311175,967498.2729574165,8181047
2020-08-28,7199618.075578627,8463.802875605037,2672.424707004709,2583.8601006538834,458.73245483511283,31.62378299737377,995607.7445594715,8181047
2020-08-29,7172134.995177143,8596.465969111528,2644.3494849539716,2556.482786471022,445.9056321619779,35.52507857449528,1023155.2086955553,8181047
2020-08-30,7134282.379224899,9853.805483745566,3021.821064512964,2916.778609883716,438.35658149465036,39.90409210749695,1062995.3825147378,8181047
2020-08-31,7109920.033329724,13176.163762507342,4017.5954182149285,3872.5727730102317,449.5312454797265,40.70669036519041,1092642.829869488,8181047
2020-09-01,7063533.720346153,17342.159184823802,5287.340200155052,5101.686826543867,468.43579249903814,42.937736071212505,1145712.9016578689,8181047
2020-09-02,7040865.854809103,21558.797395162946,6576.032703616259,6353.377567996963,492.57311082897536,44.91331759297388,1175161.9259685024,8181047
2020-09-03,6959790.34532539,22158.58618204758,6769.36900082013,6543.777132637907,483.9018100757631,45.42003377675355,1257212.2888001916,8181047
2020-09-04,6853205.685370409,20106.609577921252,6155.960858011675,5949.572331323097,451.89511142631403,43.069085318300765,1360505.3525082732,8181047
2020-09-05,6730371.513641033,16155.770605837504,4929.758928649266,4773.727445809269,400.99380835341987,38.26132646836101,1476935.737147616,8181047
2020-09-06,6647059.390929361,12838.477864473234,3859.9038877366133,3728.6806538336677,356.12967368676004,34.01301996576109,1554770.8011503695,8181047
2020-09-07,6590614.500605989,12265.742884065818,3613.4578453541144,3487.149929631497,333.3684330713347,32.30312838046638,1610132.2184861335,8181047
2020-09-08,6575696.421240804,14613.493867547695,4346.418314190196,4191.230708811036,339.16603224226793,32.39969724055044,1628840.8876819874,8181047
2020-09-09,6595077.17339859,18143.43307420196,5426.700472306563,5230.365261702791,359.3676895455349,34.24451888785732,1615129.693099167,8181047
2020-09-10,6565001.206906549,21928.21359157753,6676.132037110211,6435.043956961551,385.1917319195448,36.718778460666336,1651470.37441102,8181047
2020-09-11,6448835.431125029,24598.925965146966,7577.948713748475,7303.710091097329,404.48597861872366,38.04716978134628,1772096.6396235824,8181047
2020-09-12,6185241.07791426,24867.493022722712,7830.046043117858,7551.417923535939,406.6446771129891,37.642594535809486,2036461.523752229,8181047
2020-09-13,5759836.849254995,22686.03752536753,7421.279959163363,7164.483307313719,390.1340186364714,36.20646788641056,2458872.085555486,8181047
2020-09-14,5272664.227215895,19398.614657608912,6576.623589781423,6359.077986554684,362.54287070440006,33.77484421491208,2941079.631888754,8181047
2020-09-15,4919113.696716843,17492.83794486221,6011.597876014547,5821.776984976496,341.966586629684,31.772401681993646,3291601.4826756404,8181047
2020-09-16,4713214.169990693,17286.460919405778,5938.365781397467,5751.52334445928,336.18010759642743,31.27770202900625,3497145.360162166,8181047
2020-09-17,4474220.47719182,17011.97897313023,5916.751913399601,5740.975153453098,330.9702142072603,31.632474624757283,3735827.19906237,8181047
2020-09-18,4205070.391776126,16257.305744584488,5792.081943811217,5623.456347979974,323.8957891741445,30.477463803550965,4003973.3480494246,8181047
2020-09-19,3884562.504291044,14752.966050572557,5451.640721840644,5296.101663122412,311.61605163049154,29.512750309615214,4322296.820196121,8181047
2020-09-20,3426324.6494876137,11829.656972546338,4650.755042003025,4528.270243338783,285.5718482019929,27.057020977447184,4776016.604618477,8181047
2020-09-21,3245636.017286614,10755.027689059983,4356.286550128826,4242.4121685289465,273.6819016255171,26.06606770578562,4955038.39102273,8181047
2020-09-22,3215168.493980615,10769.922312624967,4389.470783940423,4274.74092843666,271.704301465005,25.731743765755734,4985584.344345853,8181047
2020-09-23,3158878.259226801,10779.35794090124,4436.689415049825,4322.024891710823,270.55002858760514,26.156050433952803,5041977.3630494485,8181047
2020-09-24,3017472.392523711,10194.27719586414,4310.204322605466,4203.79187781156,264.60554475836307,25.293561912478978,5182547.486417328,8181047
2020-09-25,2828041.506303329,9049.9597929862,3998.1668798158807,3906.4046551621573,253.49219383138924,24.613762860750928,5370213.517218467,8181047
2020-09-26,2705236.6354304017,8193.21343503626,3730.8237844343025,3645.8142948926184,242.92595533709172,23.06693457653208,5491623.142039299,8181047
2020-09-27,2672147.108253408,7829.973142102947,3605.109267835672,3524.251489790766,236.6960695093293,22.33505449104253,5524095.921715831,8181047
2020-09-28,2705692.4243696113,7954.0724702427315,3673.0190809672745,3587.4357351506414,236.8706024745404,22.609798749698225,5490805.973519225,8181047
